Employee,OrganizationalUnit,OrganizationalUnitDecsription,Position,PositionDescription,DailyDate,Day,StartDate,EndDate,StartTime,EndTime,TimeDifference,AttendanceOrAbsenceTypeText,ChangedOnDate,EmployeeWorkCenter,DailyWorkSchedule,DailyWorkingHours,ChangedBy,DefaultCounterColumn,MaterializedViewLatestUpdateDate
18841196,50047310,CO NO S&P R&M 1,2401398,Distribution Operative,19/06/2022 00:00,Sunday,19/06/2022 00:00,19/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,06/06/2022 00:00,1201WD1 SERV WEST ONE (SHELTON),DKVR,6.5,KHUTCH1,1,28/10/2022 05:19
18841196,50047310,CO NO S&P R&M 1,2401398,Distribution Operative,03/07/2022 00:00,Sunday,03/07/2022 00:00,03/07/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,06/06/2022 00:00,1201WD1 SERV WEST ONE (SHELTON),DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18841196,50047310,CO NO S&P R&M 1,2401398,Distribution Operative,09/10/2022 00:00,Sunday,09/10/2022 00:00,09/10/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,11/09/2022 00:00,1201WD1 SERV WEST ONE (SHELTON),DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18829936,50047276,CO NO Staffs R&M 1,2403270,Distribution Operative,24/04/2022 00:00,Sunday,24/04/2022 00:00,24/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/03/2022 00:00,1202WD1 SERV WEST TWO (BURSLEM),DKVR,6.5,KHUTCH1,1,28/10/2022 05:19
18829936,50047276,CO NO Staffs R&M 1,2403270,Distribution Operative,12/06/2022 00:00,Sunday,12/06/2022 00:00,12/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,15/05/2022 00:00,1202WD1 SERV WEST TWO (BURSLEM),DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18829936,50047276,CO NO Staffs R&M 1,2403270,Distribution Operative,31/07/2022 00:00,Sunday,31/07/2022 00:00,31/07/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,05/07/2022 00:00,1202WD1 SERV WEST TWO (BURSLEM),DKVR,6.5,SEDWARB,1,28/10/2022 05:19
18829936,50047276,CO NO Staffs R&M 1,2403270,Distribution Operative,18/09/2022 00:00,Sunday,18/09/2022 00:00,18/09/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,21/08/2022 00:00,1202WD1 SERV WEST TWO (BURSLEM),DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18829936,50047276,CO NO Staffs R&M 1,2403270,Distribution Operative,06/11/2022 00:00,Sunday,06/11/2022 00:00,06/11/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,09/10/2022 00:00,1202WD1 SERV WEST TWO (BURSLEM),DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18829936,50047276,CO NO Staffs R&M 1,2403270,Distribution Operative,09/01/2022 00:00,Sunday,09/01/2022 00:00,09/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,19/11/2021 00:00,1202WD1 SERV WEST TWO (BURSLEM),DKVR,6.5,KHUTCH1,1,28/10/2022 05:19
18829936,50047276,CO NO Staffs R&M 1,2403270,Distribution Operative,06/03/2022 00:00,Sunday,06/03/2022 00:00,06/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,08/02/2022 00:00,1202WD1 SERV WEST TWO (BURSLEM),DKVR,6.5,KHUTCH1,1,28/10/2022 05:19
18844918,50072328,CO NO W&G R&M 4,50073449,Distribution Operative,30/01/2022 00:00,Sunday,30/01/2022 00:00,30/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,29/11/2021 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),DKVR,6.5,ENICHO2,1,28/10/2022 05:19
18844918,50072328,CO NO W&G R&M 4,50073449,Distribution Operative,20/03/2022 00:00,Sunday,20/03/2022 00:00,20/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,03/02/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),DKVR,6.5,ENICHO2,1,28/10/2022 05:19
18844918,50072328,CO NO W&G R&M 4,50073449,Distribution Operative,08/05/2022 00:00,Sunday,08/05/2022 00:00,08/05/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,18/03/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),DKVR,6.5,ENICHO2,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,05/06/2022 00:00,Sunday,05/06/2022 00:00,05/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,08/05/2022 00:00,,DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,24/07/2022 00:00,Sunday,24/07/2022 00:00,24/07/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,26/06/2022 00:00,,DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18847294,80000272,CO NO Warks R&M 5,2404185,Distribution Operative,11/09/2022 00:00,Sunday,11/09/2022 00:00,11/09/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,14/08/2022 00:00,,DKVR,6.5,RFCUSER,1,28/10/2022 05:19
2274660,80000235,CO NO Leics R&M 6,2402924,Distribution Operative,31/07/2022 00:00,Sunday,31/07/2022 00:00,31/07/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,03/07/2022 00:00,,DKVR,6.5,RFCUSER,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,09/01/2022 00:00,Sunday,09/01/2022 00:00,09/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/11/2021 00:00,,DKVR,6.5,NIMPEY1,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,27/02/2022 00:00,Sunday,27/02/2022 00:00,27/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,08/12/2021 00:00,,DKVR,6.5,NIMPEY1,1,28/10/2022 05:19
18847294,50047264,CO NO Warks R&M 1,2404185,Distribution Operative,17/04/2022 00:00,Sunday,17/04/2022 00:00,17/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,04/02/2022 00:00,,DKVR,6.5,NIMPEY1,1,28/10/2022 05:19
2274660,50047250,CO NO Leics R&M 1,2402924,Distribution Operative,06/02/2022 00:00,Sunday,06/02/2022 00:00,06/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,20/01/2022 00:00,,DKVR,6.5,BBASTA1,1,28/10/2022 05:19
2274660,50047250,CO NO Leics R&M 1,2402924,Distribution Operative,24/04/2022 00:00,Sunday,24/04/2022 00:00,24/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,29/03/2022 00:00,,DKVR,6.5,BBASTA1,1,28/10/2022 05:19
18852228,80000272,CO NO Warks R&M 5,99999999,,14/10/2022 00:00,Friday,14/10/2022 00:00,14/10/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,16/09/2022 00:00,,DDVR,6.5,RFCUSER,1,28/10/2022 05:19
18852228,80000272,CO NO Warks R&M 5,99999999,,14/11/2022 00:00,Monday,14/11/2022 00:00,14/11/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,18/10/2022 00:00,,DDVR,6.5,RFCUSER,1,28/10/2022 05:19
18852228,80000272,CO NO Warks R&M 5,99999999,,15/11/2022 00:00,Tuesday,15/11/2022 00:00,15/11/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,18/10/2022 00:00,,DDVR,6.5,RFCUSER,1,28/10/2022 05:19
18852228,80000272,CO NO Warks R&M 5,99999999,,16/11/2022 00:00,Wednesday,16/11/2022 00:00,16/11/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,19/10/2022 00:00,,DDVR,6.5,RFCUSER,1,28/10/2022 05:19
18852228,80000272,CO NO Warks R&M 5,99999999,,17/11/2022 00:00,Thursday,17/11/2022 00:00,17/11/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,20/10/2022 00:00,,DDVR,6.5,RFCUSER,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,14/03/2022 00:00,Monday,14/03/2022 00:00,14/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/12/2021 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,15/03/2022 00:00,Tuesday,15/03/2022 00:00,15/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/12/2021 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,16/03/2022 00:00,Wednesday,16/03/2022 00:00,16/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/12/2021 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,17/03/2022 00:00,Thursday,17/03/2022 00:00,17/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/12/2021 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,01/04/2022 00:00,Friday,01/04/2022 00:00,01/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,04/02/2022 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,20/06/2022 00:00,Monday,20/06/2022 00:00,20/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/05/2022 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,21/06/2022 00:00,Tuesday,21/06/2022 00:00,21/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/05/2022 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,22/06/2022 00:00,Wednesday,22/06/2022 00:00,22/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/05/2022 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,50047264,CO NO Warks R&M 1,50074777,Distribution Operative,23/06/2022 00:00,Thursday,23/06/2022 00:00,23/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/05/2022 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
18852228,80000272,CO NO Warks R&M 5,50074777,Distribution Operative,26/08/2022 00:00,Friday,26/08/2022 00:00,26/08/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,26/08/2022 00:00,,DDVR,6.5,NIMPEY1,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,04/04/2022 00:00,Monday,04/04/2022 00:00,04/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDVR,6.5,JASHER1,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,05/04/2022 00:00,Tuesday,05/04/2022 00:00,05/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDVR,6.5,JASHER1,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,06/04/2022 00:00,Wednesday,06/04/2022 00:00,06/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDVR,6.5,JASHER1,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,07/04/2022 00:00,Thursday,07/04/2022 00:00,07/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDVR,6.5,JASHER1,1,28/10/2022 05:19
4292362,50047294,CO NO CET R&M 3,2404001,Distribution Operative,22/04/2022 00:00,Friday,22/04/2022 00:00,22/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,02/03/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDVR,6.5,JASHER1,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,03/01/2022 00:00,Monday,03/01/2022 00:00,03/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,04/01/2022 00:00,Tuesday,04/01/2022 00:00,04/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,05/01/2022 00:00,Wednesday,05/01/2022 00:00,05/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,06/01/2022 00:00,Thursday,06/01/2022 00:00,06/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,21/01/2022 00:00,Friday,21/01/2022 00:00,21/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,21/02/2022 00:00,Monday,21/02/2022 00:00,21/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,22/02/2022 00:00,Tuesday,22/02/2022 00:00,22/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,23/02/2022 00:00,Wednesday,23/02/2022 00:00,23/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,24/02/2022 00:00,Thursday,24/02/2022 00:00,24/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,11/03/2022 00:00,Friday,11/03/2022 00:00,11/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,26/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,11/04/2022 00:00,Monday,11/04/2022 00:00,11/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,07/04/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,12/04/2022 00:00,Tuesday,12/04/2022 00:00,12/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,07/04/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,13/04/2022 00:00,Wednesday,13/04/2022 00:00,13/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,07/04/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18852240,50047237,CO NO Derbys R&M 1,50102694,Distribution Operative,14/04/2022 00:00,Thursday,14/04/2022 00:00,14/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,07/04/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
2231812,50047329,CO NO W&G R&M 1,2402009,Distribution Operative,20/05/2022 00:00,Friday,20/05/2022 00:00,20/05/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,26/04/2022 00:00,1303WD1 SERV SOUTH TWO (STAVERTON),DDVR,6.5,JASHER1,1,28/10/2022 05:19
2232272,50073432,CO NO CET R&M 6,2402024,Distribution Operative,20/05/2022 00:00,Friday,20/05/2022 00:00,20/05/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,26/04/2022 00:00,1302WD1 SERV SOUTH ONE (EDGBASTON),DDVR,6.5,JASHER1,1,28/10/2022 05:19
18841598,50047251,CO NO Leics R&M 2,2404354,Distribution Operative,25/01/2022 00:00,Tuesday,25/01/2022 00:00,25/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,24/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50047251,CO NO Leics R&M 2,2404354,Distribution Operative,26/01/2022 00:00,Wednesday,26/01/2022 00:00,26/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,24/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50047251,CO NO Leics R&M 2,2404354,Distribution Operative,27/01/2022 00:00,Thursday,27/01/2022 00:00,27/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,24/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,07/02/2022 00:00,Monday,07/02/2022 00:00,07/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,08/02/2022 00:00,Tuesday,08/02/2022 00:00,08/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,09/02/2022 00:00,Wednesday,09/02/2022 00:00,09/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,10/02/2022 00:00,Thursday,10/02/2022 00:00,10/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,17/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,25/02/2022 00:00,Friday,25/02/2022 00:00,25/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,20/01/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,BBASTA1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,28/03/2022 00:00,Monday,28/03/2022 00:00,28/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/03/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,JASHER1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,29/03/2022 00:00,Tuesday,29/03/2022 00:00,29/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/03/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,JASHER1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,30/03/2022 00:00,Wednesday,30/03/2022 00:00,30/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/03/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,JASHER1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,31/03/2022 00:00,Thursday,31/03/2022 00:00,31/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,22/03/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,JASHER1,1,28/10/2022 05:19
18841598,50103726,CO NO Leics R&M 5,2404354,Distribution Operative,15/04/2022 00:00,Friday,15/04/2022 00:00,15/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,07/04/2022 00:00,1103WD1 SERV EAST ONE (LWC),DDVR,6.5,JASHER1,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,10/01/2022 00:00,Monday,10/01/2022 00:00,10/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,11/01/2022 00:00,Tuesday,11/01/2022 00:00,11/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,12/01/2022 00:00,Wednesday,12/01/2022 00:00,12/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,13/01/2022 00:00,Thursday,13/01/2022 00:00,13/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,28/01/2022 00:00,Friday,28/01/2022 00:00,28/01/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/12/2021 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,28/02/2022 00:00,Monday,28/02/2022 00:00,28/02/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,01/03/2022 00:00,Tuesday,01/03/2022 00:00,01/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,02/03/2022 00:00,Wednesday,02/03/2022 00:00,02/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,03/03/2022 00:00,Thursday,03/03/2022 00:00,03/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,10/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,18/03/2022 00:00,Friday,18/03/2022 00:00,18/03/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,26/01/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,18/04/2022 00:00,Monday,18/04/2022 00:00,18/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,01/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,19/04/2022 00:00,Tuesday,19/04/2022 00:00,19/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,01/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,20/04/2022 00:00,Wednesday,20/04/2022 00:00,20/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,01/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047222,CO NO Notts R&M 1,50074857,Distribution Operative,21/04/2022 00:00,Thursday,21/04/2022 00:00,21/04/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,01/03/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18843364,50047237,CO NO Derbys R&M 1,50074857,Distribution Operative,26/05/2022 00:00,Thursday,26/05/2022 00:00,26/05/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,20/05/2022 00:00,1102WD1 SERV NORTH ONE (RAYNESWAY),DDVR,6.5,JBURKE7,1,28/10/2022 05:19
18841196,50047310,CO NO S&P R&M 1,2401398,Distribution Operative,17/06/2022 00:00,Friday,17/06/2022 00:00,17/06/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,06/06/2022 00:00,1201WD1 SERV WEST ONE (SHELTON),DDVR,6.5,KHUTCH1,1,28/10/2022 05:19
18841196,50047310,CO NO S&P R&M 1,2401398,Distribution Operative,01/08/2022 00:00,Monday,01/08/2022 00:00,01/08/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,05/07/2022 00:00,1201WD1 SERV WEST ONE (SHELTON),DDVR,6.5,SEDWARB,1,28/10/2022 05:19
18841196,50047310,CO NO S&P R&M 1,2401398,Distribution Operative,02/08/2022 00:00,Tuesday,02/08/2022 00:00,02/08/2022 00:00,14:00:00,14:15:00,0.25,Vehicle Checks,05/07/2022 00:00,1201WD1 SERV WEST ONE (SHELTON),DDVR,6.5,SEDWARB,1,28/10/2022 05:19
